2025-11-17 11:52:18,021 - INFO - batch_audio_translate_en_new.py:299 - 单独翻译结果已保存：C:\S2TT\Test_out\seed2_single_txt_results\多信道测试集-八爪鱼\大会议室多信道测试集_4m\ByteDance_1_dialogue_16K\en2zh-09-sport_audio_fanyi_seed2.txt
2025-11-17 11:52:18,024 - INFO - batch_audio_translate_en_new.py:186 - 已更新目录汇总文件：C:\S2TT\Test_out\seed2_txt\多信道测试集-八爪鱼\大会议室多信道测试集_4m\output_en2zh_seed2.txt
2025-11-17 11:52:18,024 - INFO - batch_audio_translate_en_new.py:186 - 已更新目录汇总文件：C:\S2TT\Test_out\seed2_txt\多信道测试集-八爪鱼\大会议室多信道测试集_4m\latency_stats_en2zh_seed2.txt
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:335 - 
【en2zh-09-sport_audio.wav 完整时延统计】
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:339 - 请求开始时间：2025-11-17 11:48:29
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:340 - ASR首字时延：10.407 秒
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:341 - ASR尾字时延：-0.449 秒
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:342 - 翻译首字时延：10.21 秒
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:343 - 翻译尾字时延：0.096 秒
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:344 - 耳口差时延：11.436 秒
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:345 - TTS尾字时延：0.31 秒
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:388 - ===== 第 29/30 个文件 en2zh-09-sport_audio.wav 处理完成！=====
2025-11-17 11:52:18,033 - INFO - batch_audio_translate_en_new.py:268 - 
===== 处理第 30/30 个文件（目录内第 10/10 个）：en2zh-10-art_audio.wav =====
2025-11-17 11:52:18,049 - INFO - ast_demo_en.py:241 - 成功读取音频：en2zh-10-art_audio.wav，共2648个分片
2025-11-17 11:52:18,216 - INFO - ast_demo_en.py:255 - 连接API成功（log_id=20251117115218EBFC3591B5263B0C28A1）
2025-11-17 11:52:18,376 - INFO - ast_demo_en.py:283 - 会话启动成功（session_id=6f0cee8e-54e9-4da1-87b9-d3c73de45f09）
2025-11-17 11:52:18,376 - INFO - ast_demo_en.py:301 - 开始发送音频分片，请求开始时间：1763351538.376460
2025-11-17 11:52:29,023 - INFO - ast_demo_en.py:338 - 接收有效响应（event=654, seq=1）：ASR分片=..., 翻译分片=法国..., 音频长度=0
2025-12-11 16:50:27,718 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=3）：ASR分片=..., 翻译分片=..., 音频长度=754
2025-12-11 16:50:27,718 - INFO - ast_demo.py:455 - 会话正常结束，停止接收响应
2025-12-11 16:50:27,758 - INFO - ast_demo.py:487 - API连接已关闭（session_id=11b3f2c9-33ee-4dc6-b201-e7a36ac777a4）
2025-12-11 16:50:27,760 - INFO - ast_demo.py:536 - 翻译音频已保存：C:\S2TT\Test_out\1210test-out\正向en-3_fanyi_seed2.wav
2025-12-11 16:50:27,760 - INFO - ast_demo.py:543 - 
【正向en-3.m4a 完整时延统计】
2025-12-11 16:50:27,760 - INFO - ast_demo.py:546 - request start time：2025-12-11 16:50:18
2025-12-11 16:50:27,760 - INFO - ast_demo.py:546 - request end time：2025-12-11 16:50:27
2025-12-11 16:50:27,760 - INFO - ast_demo.py:549 - asr first char latency（相对request_start）：4.538 秒
2025-12-11 16:50:27,760 - INFO - ast_demo.py:549 - translate first char latency（相对request_start）：4.63 秒
2025-12-11 16:50:27,760 - INFO - ast_demo.py:549 - tts first char latency（相对request_start）：6.262 秒
2025-12-11 16:50:27,760 - INFO - ast_demo.py:551 - asr last char latency（相对request_end）：-0.249 秒
2025-12-11 16:50:27,760 - INFO - ast_demo.py:551 - translate last char latency（相对request_end）：0.296 秒
2025-12-11 16:50:27,760 - INFO - ast_demo.py:551 - tts last char latency（相对request_end）：0.664 秒
2025-12-11 16:50:27,760 - INFO - batch_audio_translate.py:109 - 单独ASR结果已保存：C:\S2TT\Test_out\1210test-out\正向en-3_asr_seed2.txt
2025-12-11 16:50:27,760 - INFO - batch_audio_translate.py:116 - 单独翻译结果已保存：C:\S2TT\Test_out\1210test-out\正向en-3_fanyi_seed2.txt
2025-12-11 16:50:27,761 - INFO - batch_audio_translate.py:144 - 
【正向en-3.m4a 完整时延统计】
2025-12-11 16:50:27,761 - INFO - batch_audio_translate.py:148 - 请求开始时间：2025-12-11 16:50:18
2025-12-11 16:50:27,761 - INFO - batch_audio_translate.py:149 - ASR首字时延：4.538 秒
2025-12-11 16:50:27,761 - INFO - batch_audio_translate.py:150 - ASR尾字时延：-0.249 秒
2025-12-11 16:50:27,761 - INFO - batch_audio_translate.py:151 - 翻译首字时延：4.63 秒
2025-12-11 16:50:27,761 - INFO - batch_audio_translate.py:152 - 翻译尾字时延：0.296 秒
2025-12-11 16:50:27,761 - INFO - batch_audio_translate.py:153 - 耳口差时延：6.262 秒
2025-12-11 16:50:27,761 - INFO - batch_audio_translate.py:154 - TTS尾字时延：0.664 秒
2025-12-11 16:50:27,761 - INFO - batch_audio_translate.py:90 - 
===== 处理第 6/12 个文件：正向en-4.m4a =====
2025-12-11 16:50:27,870 - INFO - ast_demo.py:184 - 音频处理完成 | 原格式：.m4a | 原时长：9.84s | 转换后时长：9.84s | 分片数：99
2025-12-11 16:50:27,870 - INFO - ast_demo.py:343 - 成功读取音频：正向en-4.m4a，共99个分片
2025-12-11 16:50:28,010 - INFO - ast_demo.py:357 - 连接API成功（log_id=20251211165028FCE1D764FEB528FA00AF）
2025-12-11 16:50:28,052 - INFO - ast_demo.py:385 - 会话启动成功（session_id=02190f19-9287-42f6-a28d-8a60ab8dd11f）
2025-12-11 16:50:28,054 - INFO - ast_demo.py:403 - 开始发送音频分片，请求开始时间：1765443028.054439
2025-12-11 16:50:32,171 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=1）：ASR分片=I..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:32,179 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=1）：ASR分片=have..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:32,199 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=1）：ASR分片=just..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:32,202 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=1）：ASR分片=made..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:32,211 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=1）：ASR分片=a..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:32,223 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=1）：ASR分片=history..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:32,262 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=1）：ASR分片=..., 翻译分片=I..., 音频长度=0
2025-12-11 16:50:32,316 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=1）：ASR分片=..., 翻译分片=have..., 音频长度=0
2025-12-11 16:50:32,382 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=1）：ASR分片=..., 翻译分片=just..., 音频长度=0
2025-12-11 16:50:32,439 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=1）：ASR分片=..., 翻译分片=made..., 音频长度=0
2025-12-11 16:50:32,492 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=1）：ASR分片=..., 翻译分片=a..., 音频长度=0
2025-12-11 16:50:32,547 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=1）：ASR分片=..., 翻译分片=history..., 音频长度=0
2025-12-11 16:50:34,012 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=1）：ASR分片=..., 翻译分片=..., 音频长度=10318
2025-12-11 16:50:34,104 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=1）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-12-11 16:50:34,188 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=1）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-12-11 16:50:34,248 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=1）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-12-11 16:50:34,288 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=1）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-12-11 16:50:34,316 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=1）：ASR分片=..., 翻译分片=..., 音频长度=2048
2025-12-11 16:50:34,316 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=1）：ASR分片=..., 翻译分片=..., 音频长度=1352
2025-12-11 16:50:34,877 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=2）：ASR分片=as..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:34,889 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=2）：ASR分片=the..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:34,905 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=2）：ASR分片=first..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:34,916 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=2）：ASR分片=Chinese..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:34,929 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=2）：ASR分片=champion..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:34,939 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=2）：ASR分片=in..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:34,948 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=2）：ASR分片=the..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:34,961 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=2）：ASR分片=competition..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:34,970 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=2）：ASR分片=...., 翻译分片=..., 音频长度=0
2025-12-11 16:50:35,010 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=2）：ASR分片=..., 翻译分片=as..., 音频长度=0
2025-12-11 16:50:35,064 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=2）：ASR分片=..., 翻译分片=the..., 音频长度=0
2025-12-11 16:50:35,125 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=2）：ASR分片=..., 翻译分片=first..., 音频长度=0
2025-12-11 16:50:35,176 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=2）：ASR分片=..., 翻译分片=Chinese..., 音频长度=0
2025-12-11 16:50:35,231 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=2）：ASR分片=..., 翻译分片=champion..., 音频长度=0
2025-12-11 16:50:35,281 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=2）：ASR分片=..., 翻译分片=in..., 音频长度=0
2025-12-11 16:50:35,337 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=2）：ASR分片=..., 翻译分片=the..., 音频长度=0
2025-12-11 16:50:35,389 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=2）：ASR分片=..., 翻译分片=competition..., 音频长度=0
2025-12-11 16:50:35,441 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=2）：ASR分片=..., 翻译分片=...., 音频长度=0
2025-12-11 16:50:36,789 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=2）：ASR分片=..., 翻译分片=..., 音频长度=10318
2025-12-11 16:50:36,843 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=2）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-12-11 16:50:36,895 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=2）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-12-11 16:50:37,001 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=2）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-12-11 16:50:37,096 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=2）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-12-11 16:50:37,188 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=2）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-12-11 16:50:37,295 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=2）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-12-11 16:50:37,627 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=2）：ASR分片=..., 翻译分片=..., 音频长度=6144
2025-12-11 16:50:37,629 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=2）：ASR分片=..., 翻译分片=..., 音频长度=436
2025-12-11 16:50:38,323 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=3）：ASR分片=Which..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:38,335 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=3）：ASR分片=makes..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:38,335 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=3）：ASR分片=all..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:38,346 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=3）：ASR分片=the..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:38,359 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=3）：ASR分片=sweat..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:38,373 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=3）：ASR分片=and..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:38,390 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=3）：ASR分片=hardship..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:38,402 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=3）：ASR分片=worthwhile..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:38,413 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=3）：ASR分片=...., 翻译分片=..., 音频长度=0
2025-12-11 16:50:38,450 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=3）：ASR分片=..., 翻译分片=Which..., 音频长度=0
2025-12-11 16:50:38,502 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=3）：ASR分片=..., 翻译分片=makes..., 音频长度=0
2025-12-11 16:50:38,569 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=3）：ASR分片=..., 翻译分片=all..., 音频长度=0
2025-12-11 16:50:38,625 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=3）：ASR分片=..., 翻译分片=the..., 音频长度=0
2025-12-11 16:50:38,679 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=3）：ASR分片=..., 翻译分片=sweat..., 音频长度=0
2025-12-11 16:50:38,738 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=3）：ASR分片=..., 翻译分片=and..., 音频长度=0
2025-12-11 16:50:38,763 - INFO - ast_demo.py:416 - 所有音频分片发送完成，最后分片结束时间：1765443038.763093
2025-12-11 16:50:38,764 - INFO - ast_demo.py:424 - 音频分片发送完成，已请求结束会话
2025-12-11 16:50:38,767 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=3）：ASR分片=..., 翻译分片=..., 音频长度=10318
2025-12-11 16:50:38,793 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=3）：ASR分片=..., 翻译分片=hardship..., 音频长度=0
2025-12-11 16:50:38,849 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=3）：ASR分片=..., 翻译分片=worthwhile..., 音频长度=0
2025-12-11 16:50:38,905 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=3）：ASR分片=..., 翻译分片=...., 音频长度=0
2025-12-11 16:50:38,930 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=3）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-12-11 16:50:39,009 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=3）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-12-11 16:50:39,192 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=3）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-12-11 16:50:39,274 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=3）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-12-11 16:50:39,395 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=3）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-12-11 16:50:39,506 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=3）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-12-11 16:50:39,577 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=3）：ASR分片=..., 翻译分片=..., 音频长度=4096
2025-12-11 16:50:39,577 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=3）：ASR分片=..., 翻译分片=..., 音频长度=442
2025-12-11 16:50:39,579 - INFO - ast_demo.py:455 - 会话正常结束，停止接收响应
2025-12-11 16:50:39,616 - INFO - ast_demo.py:487 - API连接已关闭（session_id=02190f19-9287-42f6-a28d-8a60ab8dd11f）
2025-12-11 16:50:39,618 - INFO - ast_demo.py:536 - 翻译音频已保存：C:\S2TT\Test_out\1210test-out\正向en-4_fanyi_seed2.wav
2025-12-11 16:50:39,618 - INFO - ast_demo.py:543 - 
【正向en-4.m4a 完整时延统计】
2025-12-11 16:50:39,618 - INFO - ast_demo.py:546 - request start time：2025-12-11 16:50:28
2025-12-11 16:50:39,618 - INFO - ast_demo.py:546 - request end time：2025-12-11 16:50:38
2025-12-11 16:50:39,619 - INFO - ast_demo.py:549 - asr first char latency（相对request_start）：4.117 秒
2025-12-11 16:50:39,619 - INFO - ast_demo.py:549 - translate first char latency（相对request_start）：4.208 秒
2025-12-11 16:50:39,619 - INFO - ast_demo.py:549 - tts first char latency（相对request_start）：5.958 秒
2025-12-11 16:50:39,619 - INFO - ast_demo.py:551 - asr last char latency（相对request_end）：-0.349 秒
2025-12-11 16:50:39,620 - INFO - ast_demo.py:551 - translate last char latency（相对request_end）：0.142 秒
2025-12-11 16:50:39,620 - INFO - ast_demo.py:551 - tts last char latency（相对request_end）：0.815 秒
2025-12-11 16:50:39,620 - INFO - batch_audio_translate.py:109 - 单独ASR结果已保存：C:\S2TT\Test_out\1210test-out\正向en-4_asr_seed2.txt
2025-12-11 16:50:39,621 - INFO - batch_audio_translate.py:116 - 单独翻译结果已保存：C:\S2TT\Test_out\1210test-out\正向en-4_fanyi_seed2.txt
2025-12-11 16:50:39,621 - INFO - batch_audio_translate.py:144 - 
【正向en-4.m4a 完整时延统计】
2025-12-11 16:50:39,621 - INFO - batch_audio_translate.py:148 - 请求开始时间：2025-12-11 16:50:28
2025-12-11 16:50:39,621 - INFO - batch_audio_translate.py:149 - ASR首字时延：4.117 秒
2025-12-11 16:50:39,621 - INFO - batch_audio_translate.py:150 - ASR尾字时延：-0.349 秒
2025-12-11 16:50:39,621 - INFO - batch_audio_translate.py:151 - 翻译首字时延：4.208 秒
2025-12-11 16:50:39,621 - INFO - batch_audio_translate.py:152 - 翻译尾字时延：0.142 秒
2025-12-11 16:50:39,621 - INFO - batch_audio_translate.py:153 - 耳口差时延：5.958 秒
2025-12-11 16:50:39,621 - INFO - batch_audio_translate.py:154 - TTS尾字时延：0.815 秒
2025-12-11 16:50:39,621 - INFO - batch_audio_translate.py:90 - 
===== 处理第 7/12 个文件：正向zh-3.m4a =====
2025-12-11 16:50:39,728 - INFO - ast_demo.py:184 - 音频处理完成 | 原格式：.m4a | 原时长：9.56s | 转换后时长：9.56s | 分片数：96
2025-12-11 16:50:39,730 - INFO - ast_demo.py:343 - 成功读取音频：正向zh-3.m4a，共96个分片
2025-12-11 16:50:39,896 - INFO - ast_demo.py:357 - 连接API成功（log_id=20251211165040EF65AB74A0E06985D25D）
2025-12-11 16:50:39,943 - INFO - ast_demo.py:385 - 会话启动成功（session_id=6c099220-b98f-4bee-b045-3ac89464ad45）
2025-12-11 16:50:39,943 - INFO - ast_demo.py:403 - 开始发送音频分片，请求开始时间：1765443039.943766
2025-12-11 16:50:44,534 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=1）：ASR分片=中国队..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:44,540 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=1）：ASR分片=以..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:44,551 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=1）：ASR分片=一场..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:44,565 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=1）：ASR分片=势..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:44,577 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=1）：ASR分片=如..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:44,591 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=1）：ASR分片=破..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:44,601 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=1）：ASR分片=竹..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:44,612 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=1）：ASR分片=的..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:44,625 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=1）：ASR分片=胜利..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:44,638 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=1）：ASR分片=，..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:44,682 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=1）：ASR分片=..., 翻译分片=China..., 音频长度=0
2025-12-11 16:50:44,740 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=1）：ASR分片=..., 翻译分片=won..., 音频长度=0
2025-12-11 16:50:44,807 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=1）：ASR分片=..., 翻译分片=the..., 音频长度=0
2025-12-11 16:50:44,889 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=1）：ASR分片=..., 翻译分片=women..., 音频长度=0
2025-12-11 16:50:44,956 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=1）：ASR分片=..., 翻译分片='s..., 音频长度=0
2025-12-11 16:50:45,027 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=1）：ASR分片=..., 翻译分片=volleyball..., 音频长度=0
2025-12-11 16:50:45,090 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=1）：ASR分片=..., 翻译分片=final..., 音频长度=0
2025-12-11 16:50:46,039 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=2）：ASR分片=战胜..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:46,039 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=2）：ASR分片=了..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:46,039 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=2）：ASR分片=老..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:46,039 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=2）：ASR分片=对手..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:46,040 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=2）：ASR分片=日本..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:46,040 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=2）：ASR分片=队..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:46,040 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=2）：ASR分片=，..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:46,040 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=2）：ASR分片=..., 翻译分片=against..., 音频长度=0
2025-12-11 16:50:46,060 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=2）：ASR分片=..., 翻译分片=their..., 音频长度=0
2025-12-11 16:50:46,115 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=2）：ASR分片=..., 翻译分片=long..., 音频长度=0
2025-12-11 16:50:46,187 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=2）：ASR分片=..., 翻译分片=-time..., 音频长度=0
2025-12-11 16:50:46,258 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=2）：ASR分片=..., 翻译分片=rival..., 音频长度=0
2025-12-11 16:50:46,275 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=1）：ASR分片=..., 翻译分片=..., 音频长度=10318
2025-12-11 16:50:46,322 - INFO - ast_demo.py:440 - 接收有效响应（event=654, seq=2）：ASR分片=..., 翻译分片=Japan..., 音频长度=0
2025-12-11 16:50:46,349 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=1）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-12-11 16:50:46,410 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=1）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-12-11 16:50:46,485 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=1）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-12-11 16:50:46,549 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=1）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-12-11 16:50:46,594 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=1）：ASR分片=..., 翻译分片=..., 音频长度=8192
2025-12-11 16:50:46,595 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=1）：ASR分片=..., 翻译分片=..., 音频长度=808
2025-12-11 16:50:46,656 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=2）：ASR分片=..., 翻译分片=..., 音频长度=10318
2025-12-11 16:50:46,730 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=2）：ASR分片=..., 翻译分片=..., 音频长度=14336
2025-12-11 16:50:46,787 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=2）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-12-11 16:50:46,828 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=2）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-12-11 16:50:46,900 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=2）：ASR分片=..., 翻译分片=..., 音频长度=12288
2025-12-11 16:50:46,964 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=2）：ASR分片=..., 翻译分片=..., 音频长度=8192
2025-12-11 16:50:46,964 - INFO - ast_demo.py:440 - 接收有效响应（event=352, seq=2）：ASR分片=..., 翻译分片=..., 音频长度=846
2025-12-11 16:50:49,979 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=3）：ASR分片=举起..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:49,985 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=3）：ASR分片=了..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:50,000 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=3）：ASR分片=第三届..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:50,017 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=3）：ASR分片=混合..., 翻译分片=..., 音频长度=0
2025-12-11 16:50:50,029 - INFO - ast_demo.py:440 - 接收有效响应（event=651, seq=3）：ASR分片=团体..., 翻译分片=..., 音频长度=0
